,AC_AREA,AXIS_FID,CLOUD_SCORE,COVERAGE_SCORE,DATE_ACQUIRED,DGO_Area,DGO_FID,DGO_WIDTH,DISTANCE,LANDSAT_PRODUCT_ID,ORDERING_F,Type_I,Type_II,Type_III,Type_IV,VEGETATION_AREA,VEGETATION_PERIMETER,WATER_AREA,WATER_PERIMETER,MEAN_AC_MNDWI,MEAN_AC_NDVI,MEAN_MNDWI,MEAN_NDVI,MEAN_WATER_MNDWI,MEAN_VEGETATION_MNDWI,MEAN_VEGETATION_NDVI,Type_V
390,1763,1,42,100,2020-01-18,2073739.834,50,2553.82507,98000,LE07_L2SP_137039_20200118_20200822_02_T1,1000050,3,5,0,0,0,0.0,640,9252.528329932436,-0.01125368407117033,-0.002077085938805546,-0.011443426540540407,-0.0020704017496408393,0.06668606511578823,,,0.0
391,1869,1,36,100,2020-01-02,2073739.834,50,2553.82507,98000,LE07_L2SP_137040_20200102_20200822_02_T1,1000050,3,5,0,0,0,0.0,685,9253.96764462978,-0.014554840776824422,0.004400003834283984,-0.014642157996691796,0.0044517234929592475,0.05929943007903405,,,0.0
392,1765,1,42,100,2020-01-18,2073739.834,50,2553.82507,98000,LE07_L2SP_137040_20200118_20200822_02_T1,1000050,3,5,0,0,0,0.0,634,9010.482136020324,-0.01175711515458135,0.00045494693408175467,-0.011983331208140942,0.0005010539643137746,0.06730332024108943,,,0.0
393,2019,1,29,100,2020-01-09,2073739.834,50,2553.82507,98000,LE07_L2SP_138039_20200109_20200822_02_T1,1000050,3,5,0,0,0,0.0,465,8169.861698073567,-0.035993760137634265,0.01289566883519859,-0.035959069507132846,0.01280879107831402,0.05956673953195123,,,0.0
394,1957,1,35,100,2020-01-25,2073739.834,50,2553.82507,98000,LE07_L2SP_138039_20200125_20200822_02_T1,1000050,3,5,0,0,0,0.0,459,6764.774439874007,-0.03670519135111875,0.018835148741657676,-0.03670581213860487,0.018715699071463733,0.07313186118004712,,,0.0
395,2247,1,4,100,2020-01-10,2018190.384,51,3108.72037,100000,LC08_L2SP_137039_20200110_20200823_02_T1,1000051,3,5,0,0,0,0.0,1142,6872.6610773530665,0.006219349684562294,-0.010798657178742156,0.006169146653376037,-0.010705084496406798,0.07213964959893654,,,0.0
396,2247,1,1,100,2020-01-26,2018190.384,51,3108.72037,100000,LC08_L2SP_137039_20200126_20200823_02_T1,1000051,3,5,0,0,0,0.0,1244,7324.302715065458,0.019148408480343673,-0.02160501533719658,0.018999762492117964,-0.021486375132389313,0.09066638004145423,,,0.0
397,2247,1,4,100,2020-01-10,2018190.384,51,3108.72037,100000,LC08_L2SP_137040_20200110_20200823_02_T1,1000051,3,5,0,0,0,0.0,1126,6733.225220569875,0.004484511744997562,-0.010645605014600167,0.004436025252167224,-0.010553380279361823,0.07049837072053053,,,0.0
398,2247,1,1,100,2020-01-26,2018190.384,51,3108.72037,100000,LC08_L2SP_137040_20200126_20200823_02_T1,1000051,3,5,0,0,0,0.0,1258,7209.713269559521,0.021115770154076476,-0.022762523888557474,0.020956842472631316,-0.022637435851946996,0.08989642202301579,,,0.0
399,2247,1,0,100,2020-01-17,2018190.384,51,3108.72037,100000,LC08_L2SP_138039_20200117_20200823_02_T1,1000051,3,5,0,0,0,0.0,1071,6833.361301488002,0.003663745827621813,-0.01839624742752802,0.003588744145469718,-0.018267287144292016,0.07669780020077423,,,0.0
400,1709,1,46,99,2020-01-02,2018190.384,51,3108.72037,100000,LE07_L2SP_137039_20200102_20200822_02_T1,1000051,3,5,0,0,0,0.0,849,8982.825427875932,0.009823794835758877,-0.012897522050555192,0.009499927177151044,-0.012653171970060162,0.07413244975328795,,,0.0
401,1725,1,44,100,2020-01-18,2018190.384,51,3108.72037,100000,LE07_L2SP_137039_20200118_20200822_02_T1,1000051,3,5,0,0,0,0.0,688,9675.382781824366,-0.009252520819674292,-0.008238885421025865,-0.009422533199045067,-0.00809698240021531,0.07187629205356912,,,0.0
402,1722,1,44,100,2020-01-02,2018190.384,51,3108.72037,100000,LE07_L2SP_137040_20200102_20200822_02_T1,1000051,3,5,0,0,0,0.0,797,8774.364462889556,0.0068320804330491685,-0.009197361260238126,0.006589543081653806,-0.008967041988219007,0.07626405897318876,,,0.0
403,1726,1,44,100,2020-01-18,2018190.384,51,3108.72037,100000,LE07_L2SP_137040_20200118_20200822_02_T1,1000051,3,5,0,0,0,0.0,683,9519.35332514142,-0.010533157157132187,-0.005317128580551393,-0.010675858379255268,-0.005173064638564097,0.07188643674993804,,,0.0
404,2054,1,24,100,2020-01-09,2018190.384,51,3108.72037,100000,LE07_L2SP_138039_20200109_20200822_02_T1,1000051,3,5,0,0,0,0.0,1219,8514.019216585175,0.024685480450630903,-0.016331862630920433,0.024394833283304412,-0.016110626735160644,0.07308916569505139,,,0.0
405,1963,1,33,100,2020-01-25,2018190.384,51,3108.72037,100000,LE07_L2SP_138039_20200125_20200822_02_T1,1000051,3,5,0,0,0,0.0,1103,8240.15824515638,0.023379858923368885,-0.01852069916969542,0.023393236659821386,-0.01849574969103705,0.09166761179442219,,,0.0
406,3277,1,2,99,2020-01-10,2966960.371,52,3407.90238,102000,LC08_L2SP_137039_20200110_20200823_02_T1,1000052,3,5,0,0,0,0.0,565,6992.683958426893,-0.04242223278443843,0.012467799703978174,-0.042378549934120185,0.012420082191385894,0.06607627530467902,,,0.0
407,3293,1,0,100,2020-01-26,2966960.371,52,3407.90238,102000,LC08_L2SP_137039_20200126_20200823_02_T1,1000052,3,5,0,0,0,0.0,526,4685.120868829585,-0.044337603435199394,0.012323234012670436,-0.04413455463403327,0.012227706713532564,0.08430768086507653,,,0.0
408,3278,1,2,99,2020-01-10,2966960.371,52,3407.90238,102000,LC08_L2SP_137040_20200110_20200823_02_T1,1000052,3,5,0,0,0,0.0,561,6992.150699483993,-0.04449089915756461,0.013639082487487094,-0.04445108589196983,0.013592479402748395,0.0663284590277026,,,0.0
409,3293,1,0,100,2020-01-26,2966960.371,52,3407.90238,102000,LC08_L2SP_137040_20200126_20200823_02_T1,1000052,3,5,0,0,0,0.0,525,4958.742597578878,-0.045928620062310355,0.013028634023308837,-0.0457021276966779,0.012921455398091723,0.08351438662218325,,,0.0
410,3293,1,0,100,2020-01-17,2966960.371,52,3407.90238,102000,LC08_L2SP_138039_20200117_20200823_02_T1,1000052,3,5,0,0,0,0.0,559,6574.928390949065,-0.04700434429126424,0.009383550370548428,-0.0468849512333872,0.009300801707237611,0.0722996713383351,,,0.0
411,727,1,23,21,2020-01-02,2966960.371,52,3407.90238,102000,LE07_L2SP_137039_20200102_20200822_02_T1,1000052,3,5,0,0,0,0.0,270,3051.33426586896,-0.02337823328295861,-0.003164017781596119,-0.021754015704056665,-0.0038484510236162553,0.09360610140640563,,,0.0
412,931,1,27,28,2020-01-18,2966960.371,52,3407.90238,102000,LE07_L2SP_137039_20200118_20200822_02_T1,1000052,3,5,0,0,0,0.0,354,3437.372677276313,-0.022053955854606705,-0.007308334748319516,-0.02121661875839327,-0.007679898730100676,0.08923791769559608,,,0.0
413,2580,1,41,100,2020-01-02,2966960.371,52,3407.90238,102000,LE07_L2SP_137040_20200102_20200822_02_T1,1000052,3,5,0,0,0,0.0,436,5999.565262079137,-0.04300887835567273,0.008861245966010246,-0.04258769224746159,0.008675894311829873,0.08786060407246066,,,0.0
414,2539,1,42,100,2020-01-18,2966960.371,52,3407.90238,102000,LE07_L2SP_137040_20200118_20200822_02_T1,1000052,3,5,0,0,0,0.0,534,6366.650157123968,-0.03427619018942344,0.0014832434446928843,-0.03393450953479948,0.001345691137050581,0.08203330970966409,,,0.0
415,2938,1,28,100,2020-01-09,2966960.371,52,3407.90238,102000,LE07_L2SP_138039_20200109_20200822_02_T1,1000052,3,5,0,0,0,0.0,489,7371.102115172097,-0.03872825420847085,0.001895543980471766,-0.03849712617557312,0.001799430178295947,0.08342047336588031,,,0.0
416,2905,1,31,100,2020-01-25,2966960.371,52,3407.90238,102000,LE07_L2SP_138039_20200125_20200822_02_T1,1000052,3,5,0,0,0,0.0,571,6643.561693058718,-0.04123027218932988,0.0073598883820695255,-0.04125100699870384,0.0073748195447176585,0.07500771526687519,,,0.0
417,752,1,14,22,2020-01-10,2946978.936,53,3749.41274,104000,LC08_L2SP_137039_20200110_20200823_02_T1,1000053,3,5,0,0,0,0.0,121,2461.8125580564997,-0.06091216509140673,0.023458007530344386,-0.06091960325348754,0.023512105430033174,0.07454614952420455,,,0.0
418,1507,1,8,44,2020-01-26,2946978.936,53,3749.41274,104000,LC08_L2SP_137039_20200126_20200823_02_T1,1000053,3,5,0,0,0,0.0,109,2282.5354121224354,-0.0658962974043802,0.02002617984002579,-0.06587516789522331,0.020050243140149325,0.059114834067699594,,,0.0
419,789,1,15,23,2020-01-10,2946978.936,53,3749.41274,104000,LC08_L2SP_137040_20200110_20200823_02_T1,1000053,3,5,0,0,0,0.0,123,2706.232417468737,-0.06386824696872918,0.024879255318266905,-0.0639549994951328,0.02496087621065961,0.07555546546635776,,,0.0
420,1686,1,7,50,2020-01-26,2946978.936,53,3749.41274,104000,LC08_L2SP_137040_20200126_20200823_02_T1,1000053,3,5,0,0,0,0.0,103,2010.2431688515505,-0.08092163864674816,0.029129044136574068,-0.08091436704437266,0.029160962119670154,0.059722126531066934,,,0.0
421,3269,1,0,100,2020-01-17,2946978.936,53,3749.41274,104000,LC08_L2SP_138039_20200117_20200823_02_T1,1000053,3,5,0,0,0,0.0,257,5273.099211074012,-0.06624268088144752,0.018829304495863772,-0.06624870344192561,0.018844495639488902,0.057887941880390995,,,0.0
422,682,1,18,19,2020-01-17,2946978.936,53,3749.41274,104000,LC08_L2SP_138040_20200117_20200823_02_T1,1000053,3,5,0,0,0,0.0,28,1055.8636427059134,-0.10351207728486363,0.04783185344561885,-0.10318107274603551,0.047612322647573306,0.014383524487239547,,,0.0
423,2595,1,38,100,2020-01-02,2946978.936,53,3749.41274,104000,LE07_L2SP_137040_20200102_20200822_02_T1,1000053,3,5,0,0,0,0.0,254,5984.237910349166,-0.061768469541615155,0.01891946355161094,-0.06178673190043278,0.018934330897385557,0.06518782608454503,,,0.0
424,2619,1,37,100,2020-01-18,2946978.936,53,3749.41274,104000,LE07_L2SP_137040_20200118_20200822_02_T1,1000053,3,5,0,0,0,0.0,249,5827.00185789897,-0.06863328266693236,0.017430045041955323,-0.0686320887811315,0.01742842075657847,0.05671591290284401,,,0.0
425,2928,1,31,100,2020-01-09,2946978.936,53,3749.41274,104000,LE07_L2SP_138039_20200109_20200822_02_T1,1000053,3,5,0,0,0,0.0,391,7864.180086127716,-0.05099138377530352,0.004597785244129279,-0.051048468102251124,0.004635943017888444,0.06831570607852049,,,0.0
426,2877,1,33,100,2020-01-25,2946978.936,53,3749.41274,104000,LE07_L2SP_138039_20200125_20200822_02_T1,1000053,3,5,0,0,0,0.0,237,5889.408012519725,-0.0731593342794972,0.01498360273125972,-0.0732063197156667,0.015043150360753989,0.059523488751111756,,,0.0
427,61,1,40,1,2020-01-26,4524355.482,54,1681.86674,106000,LC08_L2SP_137040_20200126_20200823_02_T1,1000054,2,3,7,8,0,0.0,0,0.0,-0.11196132896304573,0.04932514465690641,-0.11032052097670593,0.04818425881238673,,,,0.0
428,5037,1,0,100,2020-01-17,4524355.482,54,1681.86674,106000,LC08_L2SP_138039_20200117_20200823_02_T1,1000054,2,3,7,8,0,0.0,211,5314.98417429283,-0.11050492910906691,0.046395191344116495,-0.1105193969534449,0.046421337237481784,0.06768716379982864,,,0.0
429,4676,1,2,92,2020-01-17,4524355.482,54,1681.86674,106000,LC08_L2SP_138040_20200117_20200823_02_T1,1000054,2,3,7,8,0,0.0,202,5347.679144653278,-0.1083208120966864,0.04464653153415272,-0.10834454293674224,0.044681249336151585,0.06999850512051375,,,0.0
430,4021,1,38,100,2020-01-02,4524355.482,54,1681.86674,106000,LE07_L2SP_137040_20200102_20200822_02_T1,1000054,2,3,7,8,0,0.0,168,4552.029614566828,-0.10871203223634093,0.042760206727170944,-0.10875461774247709,0.04278224078915697,0.057837104420023794,,,0.0
431,3941,1,39,100,2020-01-18,4524355.482,54,1681.86674,106000,LE07_L2SP_137040_20200118_20200822_02_T1,1000054,2,3,7,8,0,0.0,145,4528.364746148423,-0.11158740230478009,0.038709707658855584,-0.11160162250791185,0.038717522377869976,0.04382501357501327,,,0.0
432,4490,1,31,100,2020-01-09,4524355.482,54,1681.86674,106000,LE07_L2SP_138039_20200109_20200822_02_T1,1000054,2,3,7,8,0,0.0,251,5987.826466312131,-0.1103915669375632,0.034758938691381795,-0.1104669955278644,0.03480223878667828,0.08195312763935898,,,0.0
433,4484,1,31,100,2020-01-25,4524355.482,54,1681.86674,106000,LE07_L2SP_138039_20200125_20200822_02_T1,1000054,2,3,7,8,0,0.0,95,3835.5249363906296,-0.11840571275491048,0.037831989873694766,-0.11839567030038398,0.03784114754081495,0.06667429646386967,,,0.0
434,85,1,24,1,2020-01-09,4524355.482,54,1681.86674,106000,LE07_L2SP_138040_20200109_20200822_02_T1,1000054,2,3,7,8,0,0.0,0,0.0,-0.11202980066833208,0.03773465873183903,-0.11204377852653329,0.03713313046289022,,,,0.0
435,186,1,17,3,2020-01-25,4524355.482,54,1681.86674,106000,LE07_L2SP_138040_20200125_20200822_02_T1,1000054,2,3,7,8,0,0.0,0,0.0,-0.15287412847015516,0.05748628888268273,-0.1524263178975438,0.057317677086194826,,,,0.0
436,475,1,26,5,2020-01-26,7590884.035,55,1069.23122,108000,LC08_L2SP_137040_20200126_20200823_02_T1,1000055,2,3,0,0,0,0.0,85,1372.5827398275444,-0.10004324302365546,0.034278451196322515,-0.099492625072152,0.03392887568985594,0.1304418469757953,,,0.0
437,8439,1,1,100,2020-01-17,7590884.035,55,1069.23122,108000,LC08_L2SP_138039_20200117_20200823_02_T1,1000055,2,3,0,0,7,337.0628671305235,555,10873.894562631236,-0.11031266934483062,0.040892585447920245,-0.11027854707035446,0.0408743515823442,0.06855565883657078,-0.2998853076368572,0.16475555203795947,0.0
438,8439,1,1,100,2020-01-17,7590884.035,55,1069.23122,108000,LC08_L2SP_138040_20200117_20200823_02_T1,1000055,2,3,0,0,7,337.0628671305235,535,10492.085246575994,-0.11119501321255572,0.041308674528094926,-0.11115175900186679,0.04128653971173256,0.06756747926126762,-0.30061443702604906,0.16484810361998226,0.0
439,6488,1,42,100,2020-01-02,7590884.035,55,1069.23122,108000,LE07_L2SP_137040_20200102_20200822_02_T1,1000055,2,3,0,0,0,0.0,449,8842.212321404026,-0.105677535536405,0.03559775318329033,-0.10568960550443982,0.03560761962375844,0.05906994212015121,,,0.0
440,6522,1,41,100,2020-01-18,7590884.035,55,1069.23122,108000,LE07_L2SP_137040_20200118_20200822_02_T1,1000055,2,3,0,0,0,0.0,515,11041.717274358083,-0.11137309832262621,0.032946390779246215,-0.11129341069348346,0.03291680037233561,0.06953668025893135,,,0.0
441,7610,1,29,100,2020-01-09,7590884.035,55,1069.23122,108000,LE07_L2SP_138039_20200109_20200822_02_T1,1000055,2,3,0,0,0,0.0,554,11584.183847159113,-0.10898899527939311,0.028804029733063626,-0.10888528911989544,0.028766795996122363,0.06273052663306919,,,0.0
442,7563,1,30,100,2020-01-25,7590884.035,55,1069.23122,108000,LE07_L2SP_138039_20200125_20200822_02_T1,1000055,2,3,0,0,0,0.0,394,9927.7054844204,-0.11900470948650287,0.03335833308066302,-0.11895548531824801,0.03335539566036254,0.0748196001925525,,,0.0
443,4249,1,28,54,2020-01-09,7590884.035,55,1069.23122,108000,LE07_L2SP_138040_20200109_20200822_02_T1,1000055,2,3,0,0,0,0.0,345,6335.014645058321,-0.12412611575148612,0.04083724256028917,-0.12408969178825457,0.040854046609559665,0.07544932662168896,,,0.0
444,4889,1,28,62,2020-01-25,7590884.035,55,1069.23122,108000,LE07_L2SP_138040_20200125_20200822_02_T1,1000055,2,3,0,0,0,0.0,278,5518.895316637602,-0.12465903047623503,0.039228896469051915,-0.1246385806353665,0.03924921740985867,0.0759381644743304,,,0.0
445,7011,1,0,100,2020-01-17,6312366.341,56,844.59219,110000,LC08_L2SP_138039_20200117_20200823_02_T1,1000056,1,2,3,0,0,0.0,473,9650.728588310061,-0.13253621975941693,0.05189475147866633,-0.13251386966407971,0.05188104781212232,0.06563429860328145,,,0.0
446,7011,1,0,100,2020-01-17,6312366.341,56,844.59219,110000,LC08_L2SP_138040_20200117_20200823_02_T1,1000056,1,2,3,0,0,0.0,474,9650.728588310061,-0.13325697496459316,0.0523076412387386,-0.13323215674575725,0.05229366310112261,0.06468809093739242,,,0.0
447,5300,1,43,100,2020-01-02,6312366.341,56,844.59219,110000,LE07_L2SP_137040_20200102_20200822_02_T1,1000056,1,2,3,0,0,0.0,269,8240.55574554393,-0.1351052042728865,0.04720399973774677,-0.13506683957804727,0.04719224321302656,0.05440864705945085,,,0.0
448,5329,1,43,100,2020-01-18,6312366.341,56,844.59219,110000,LE07_L2SP_137040_20200118_20200822_02_T1,1000056,1,2,3,0,0,0.0,347,8863.330363780426,-0.14130727439669521,0.04560754614703912,-0.14133953804741067,0.045602828705511446,0.06721820100492495,,,0.0
449,6362,1,27,100,2020-01-09,6312366.341,56,844.59219,110000,LE07_L2SP_138039_20200109_20200822_02_T1,1000056,1,2,3,0,0,0.0,556,11216.004497443902,-0.12638808726160555,0.03691166881711696,-0.12641635231608597,0.0369167962859035,0.07140103914995742,,,0.0
450,6346,1,28,100,2020-01-25,6312366.341,56,844.59219,110000,LE07_L2SP_138039_20200125_20200822_02_T1,1000056,1,2,3,0,0,0.0,457,9261.970719420211,-0.14252834809109086,0.043533500506358416,-0.14253711622501195,0.043524365367226175,0.061228200102612935,,,0.0
451,6358,1,28,100,2020-01-09,6312366.341,56,844.59219,110000,LE07_L2SP_138040_20200109_20200822_02_T1,1000056,1,2,3,0,0,0.0,545,10802.682148370593,-0.12915053919744157,0.041349361748209364,-0.1291665520738266,0.041352326156819746,0.0696841941911823,,,0.0
452,6346,1,28,100,2020-01-25,6312366.341,56,844.59219,110000,LE07_L2SP_138040_20200125_20200822_02_T1,1000056,1,2,3,0,0,0.0,454,9713.22895188192,-0.14373681421044934,0.04585849959375037,-0.14374969030408857,0.045852254017292274,0.061275433232547694,,,0.0
453,6579,1,0,100,2020-01-17,5917760.962,57,2062.70154,112000,LC08_L2SP_138039_20200117_20200823_02_T1,1000057,1,2,5,0,8,331.43873967666866,391,8692.650967642112,-0.13375499260941776,0.05662628745169012,-0.1338631966674512,0.05667762533410556,0.07330692055800743,-0.14354243639825917,0.20967749187445903,0.0
454,6579,1,0,100,2020-01-17,5917760.962,57,2062.70154,112000,LC08_L2SP_138040_20200117_20200823_02_T1,1000057,1,2,5,0,8,331.43873967666866,406,9027.084346116084,-0.13438997585936577,0.05698423994219773,-0.13449833513503243,0.05703649009170581,0.07206688499338526,-0.1441191168838587,0.21026202634688437,0.0
455,4995,1,43,100,2020-01-02,5917760.962,57,2062.70154,112000,LE07_L2SP_137040_20200102_20200822_02_T1,1000057,1,2,5,0,1,102.42023508302135,305,7577.871709767005,-0.1290925416314981,0.04932335091411635,-0.12922565966495375,0.049360249616698035,0.06334026451060301,,,0.0
456,4987,1,43,100,2020-01-18,5917760.962,57,2062.70154,112000,LE07_L2SP_137040_20200118_20200822_02_T1,1000057,1,2,5,0,0,0.0,375,9234.829779283224,-0.13010562185593194,0.04456891316540661,-0.13022344018455212,0.0446161356519937,0.0675644834830987,,,0.0
457,5990,1,27,100,2020-01-09,5917760.962,57,2062.70154,112000,LE07_L2SP_138039_20200109_20200822_02_T1,1000057,1,2,5,0,0,0.0,339,9656.985759822397,-0.13573168933607777,0.04411216132124834,-0.13580219181188274,0.04415034966950812,0.07574947660366083,,,0.0
458,5916,1,29,100,2020-01-25,5917760.962,57,2062.70154,112000,LE07_L2SP_138039_20200125_20200822_02_T1,1000057,1,2,5,0,11,429.71092280583247,312,8160.727128317308,-0.13882434982103725,0.046069823590458484,-0.1389314689801862,0.046099400129658345,0.0670020915228637,-0.15345923277138684,0.18138638623797382,0.0
459,5988,1,27,100,2020-01-09,5917760.962,57,2062.70154,112000,LE07_L2SP_138040_20200109_20200822_02_T1,1000057,1,2,5,0,1,102.42019248797467,329,9010.243598085304,-0.13842398451342092,0.04873489627278631,-0.13849024784219985,0.04875617149428368,0.07485576032989309,-0.1297540145011343,0.20844818884186822,0.0
460,5920,1,29,100,2020-01-25,5917760.962,57,2062.70154,112000,LE07_L2SP_138040_20200125_20200822_02_T1,1000057,1,2,5,0,11,429.71092280583247,308,8049.1282880248855,-0.14042292923128558,0.048561601738063113,-0.1405150543135267,0.04858703646361612,0.06652963388035955,-0.15255574070912598,0.18376102927518437,0.0
461,3113,1,0,100,2020-01-17,2802854.183,58,1265.67562,114000,LC08_L2SP_138039_20200117_20200823_02_T1,1000058,2,3,7,0,0,0.0,677,8447.811277959556,-0.06798563064435875,0.01515029549668864,-0.06785908176527149,0.015087396434442433,0.06105276831024004,,,0.0
462,3113,1,0,100,2020-01-17,2802854.183,58,1265.67562,114000,LC08_L2SP_138040_20200117_20200823_02_T1,1000058,2,3,7,0,0,0.0,666,8374.686768914893,-0.06902925736660961,0.015604663465127601,-0.06890128113215548,0.015540323653167515,0.060185676658763246,,,0.0
463,2490,1,37,100,2020-01-02,2802854.183,58,1265.67562,114000,LE07_L2SP_137040_20200102_20200822_02_T1,1000058,2,3,7,0,0,0.0,586,8165.984791943503,-0.05820647408085641,0.013696766358446726,-0.05813971264558968,0.013670740430329146,0.06297068840399543,,,0.0
464,2483,1,38,100,2020-01-18,2802854.183,58,1265.67562,114000,LE07_L2SP_137040_20200118_20200822_02_T1,1000058,2,3,7,0,0,0.0,502,6682.904885244263,-0.07054405572499926,0.01356533974792788,-0.07042740337704848,0.013518114602555312,0.06738779995610747,,,0.0
465,2763,1,32,100,2020-01-09,2802854.183,58,1265.67562,114000,LE07_L2SP_138039_20200109_20200822_02_T1,1000058,2,3,7,0,0,0.0,666,10673.265057222501,-0.05814060176524424,0.006195165782641848,-0.05787150179603332,0.006137584689980194,0.06831385888329256,,,0.0
466,2774,1,31,100,2020-01-25,2802854.183,58,1265.67562,114000,LE07_L2SP_138039_20200125_20200822_02_T1,1000058,2,3,7,0,0,0.0,535,8590.217123531818,-0.07815813512217781,0.015495375618860793,-0.0779845783006204,0.015448447162661118,0.061085777850198336,,,0.0
467,2761,1,32,100,2020-01-09,2802854.183,58,1265.67562,114000,LE07_L2SP_138040_20200109_20200822_02_T1,1000058,2,3,7,0,0,0.0,655,10973.231700410042,-0.060448540205130796,0.010342093240798956,-0.060189162301626215,0.01028875665574198,0.06867239818716124,,,0.0
468,2777,1,31,100,2020-01-25,2802854.183,58,1265.67562,114000,LE07_L2SP_138040_20200125_20200822_02_T1,1000058,2,3,7,0,0,0.0,530,8501.688012201203,-0.07924809860560557,0.01767534062345438,-0.07909699145197624,0.01763409404382759,0.061365471502736114,,,0.0
469,3476,1,0,100,2020-01-17,3128234.645,59,481.21602,116000,LC08_L2SP_138039_20200117_20200823_02_T1,1000059,2,3,7,0,0,0.0,600,7259.103227487959,-0.09710464882373517,0.03193409413315958,-0.09706566916162046,0.03188664175667381,0.05316556919293854,,,0.0
470,3476,1,0,100,2020-01-17,3128234.645,59,481.21602,116000,LC08_L2SP_138040_20200117_20200823_02_T1,1000059,2,3,7,0,0,0.0,601,7391.658958799221,-0.09786582163629193,0.03235717759423822,-0.09782706179303775,0.03230923965511468,0.05328790290207769,,,0.0
471,2741,1,38,100,2020-01-02,3128234.645,59,481.21602,116000,LE07_L2SP_137040_20200102_20200822_02_T1,1000059,2,3,7,0,0,0.0,424,6001.815225262453,-0.10307268413880445,0.0343768709629691,-0.10309237255655056,0.03433186233894337,0.04944632614595067,,,0.0
472,2847,1,35,100,2020-01-18,3128234.645,59,481.21602,116000,LE07_L2SP_137040_20200118_20200822_02_T1,1000059,2,3,7,0,0,0.0,475,6956.756371825808,-0.10372486422014743,0.02908492694554548,-0.10367296755697628,0.029054369520413854,0.05855584959434925,,,0.0
473,3108,1,32,100,2020-01-09,3128234.645,59,481.21602,116000,LE07_L2SP_138039_20200109_20200822_02_T1,1000059,2,3,7,0,0,0.0,687,7637.671133072245,-0.07562516200325974,0.013899820848361756,-0.07559351285479954,0.013868381311696128,0.07084366680258719,,,0.0
474,3144,1,27,100,2020-01-25,3128234.645,59,481.21602,116000,LE07_L2SP_138039_20200125_20200822_02_T1,1000059,2,3,7,0,0,0.0,447,6811.36177687263,-0.10350530812838706,0.026590630112420056,-0.10350571693638946,0.026591351855989844,0.052180811207772994,,,0.0
475,3107,1,31,100,2020-01-09,3128234.645,59,481.21602,116000,LE07_L2SP_138040_20200109_20200822_02_T1,1000059,2,3,7,0,0,0.0,674,7347.471582237115,-0.07804281989198776,0.01802985912070933,-0.07800940997667519,0.017999490591417814,0.06836897658199374,,,0.0
476,3145,1,26,100,2020-01-25,3128234.645,59,481.21602,116000,LE07_L2SP_138040_20200125_20200822_02_T1,1000059,2,3,7,0,0,0.0,451,6701.896569813184,-0.10456617278701366,0.02889658046790727,-0.10455976767243216,0.02889318054182049,0.05060383698992212,,,0.0
477,4115,1,0,100,2020-01-17,3704441.337,60,342.11593,118000,LC08_L2SP_138039_20200117_20200823_02_T1,1000060,2,3,7,0,0,0.0,444,6682.96505285799,-0.10478925725852797,0.03795036551159543,-0.10483224765458463,0.0379596172187483,0.08616129762383799,,,0.0
478,4115,1,0,100,2020-01-17,3704441.337,60,342.11593,118000,LC08_L2SP_138040_20200117_20200823_02_T1,1000060,2,3,7,0,0,0.0,446,6756.288960975554,-0.10541028179596118,0.03831879675801379,-0.10545447030685466,0.03832974996254913,0.08496523791795263,,,0.0
479,2883,1,50,100,2020-01-02,3704441.337,60,342.11593,118000,LE07_L2SP_137040_20200102_20200822_02_T1,1000060,2,3,7,0,0,0.0,155,3497.604976461996,-0.11677023673124508,0.040385413313160444,-0.11671750266771039,0.040382800085230895,0.07028561264985549,,,0.0
480,2939,1,49,100,2020-01-18,3704441.337,60,342.11593,118000,LE07_L2SP_137040_20200118_20200822_02_T1,1000060,2,3,7,0,0,0.0,415,6837.075667714235,-0.10709958600055622,0.0332764413874675,-0.10722631072405348,0.03330767247584884,0.08285127683320131,,,0.0
481,3853,1,21,100,2020-01-09,3704441.337,60,342.11593,118000,LE07_L2SP_138039_20200109_20200822_02_T1,1000060,2,3,7,0,0,0.0,425,7683.679722223254,-0.09808273468185993,0.024024923896149186,-0.09819286881652411,0.024049766357086607,0.09899750261122445,,,0.0
482,3753,1,27,100,2020-01-25,3704441.337,60,342.11593,118000,LE07_L2SP_138039_20200125_20200822_02_T1,1000060,2,3,7,0,0,0.0,434,6868.114363802041,-0.10752660119320478,0.02978264592660456,-0.10756895453379081,0.029781897626928316,0.07677375257824272,,,0.0
483,3851,1,21,100,2020-01-09,3704441.337,60,342.11593,118000,LE07_L2SP_138040_20200109_20200822_02_T1,1000060,2,3,7,0,0,0.0,424,7732.53142371765,-0.10078562447832841,0.028416356618362462,-0.10087623469101135,0.028434601677375815,0.09685569774594206,,,0.0
484,3754,1,27,100,2020-01-25,3704441.337,60,342.11593,118000,LE07_L2SP_138040_20200125_20200822_02_T1,1000060,2,3,7,0,0,0.0,425,6837.506177984278,-0.1088732807412236,0.03207873158961859,-0.108909543865677,0.032079626828882324,0.07686270678236347,,,0.0
485,4066,1,0,100,2020-01-17,3657758.685,61,1758.287,120000,LC08_L2SP_138039_20200117_20200823_02_T1,1000061,2,3,7,0,0,0.0,428,6008.04684207437,-0.1041463813415536,0.03532476629844575,-0.1041220232157427,0.03529272991150517,0.0625115768881164,,,0.0
